Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
3130,"[('low_protein', 'HasProteinLevel'), ('dessert', 'isForMealType'), ('cumin_seed', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
3131,"[('high_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",62,1,0.016129032258064516,84,1,0.011904761904761904,62,1,0.016129032258064516,0.0136986301369863
3133,"[('high_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('cumin_seed', 'contains')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
3134,"[('vegan', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",31,4,0.12903225806451613,84,4,0.047619047619047616,31,2,0.06451612903225806,0.06956521739130433
3135,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('salt_product', 'contains')]",48,16,0.3333333333333333,84,16,0.19047619047619047,48,9,0.1875,0.24242424242424246
3137,"[('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion')]",21,3,0.14285714285714285,84,3,0.03571428571428571,21,0,0.0,0.05714285714285715
3138,"[('medium_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType')]",17,0,0.0,84,0,0.0,17,0,0.0,0.0
3139,"[('high_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('chicken_egg', 'contains')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
3140,"[('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion')]",18,0,0.0,84,0,0.0,18,0,0.0,0.0
3141,"[('high_calorie', 'HasCalorieLevel'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",9,1,0.1111111111111111,84,1,0.011904761904761904,9,0,0.0,0.021505376344086023
3142,"[('drink', 'isForMealType'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion')]",25,20,0.8,84,20,0.23809523809523808,25,14,0.56,0.36697247706422015
3143,"[('low_sodium', 'HasSodiumLevel'), ('asia', 'isFromRegion'), ('milk', 'contains')]",60,9,0.15,84,9,0.10714285714285714,60,8,0.13333333333333333,0.125
3144,"[('brunch', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",46,8,0.17391304347826086,84,8,0.09523809523809523,46,4,0.08695652173913043,0.12307692307692307
3145,"[('low_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('vegan', 'hasDietType')]",87,6,0.06896551724137931,84,6,0.07142857142857142,87,6,0.06896551724137931,0.07017543859649124
3147,"[('low_fiber', 'HasFiberLevel'), ('lunch', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook')]",55,1,0.01818181818181818,84,1,0.011904761904761904,55,1,0.01818181818181818,0.014388489208633093
3148,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('less_than_6_hours', 'needTimeToCook')]",34,2,0.058823529411764705,84,2,0.023809523809523808,34,2,0.058823529411764705,0.033898305084745756
3149,"[('low_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel')]",49,1,0.02040816326530612,84,1,0.011904761904761904,49,1,0.02040816326530612,0.015037593984962407
3150,"[('low_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('olive_oil', 'contains')]",117,6,0.05128205128205128,84,6,0.07142857142857142,117,7,0.05982905982905983,0.05970149253731343
3151,"[('medium_fat', 'HasFatLevel'), ('standard', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook')]",104,5,0.04807692307692308,84,5,0.05952380952380952,104,6,0.057692307692307696,0.05319148936170212
3152,"[('low_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('less_than_60_mins', 'needTimeToCook')]",59,2,0.03389830508474576,84,2,0.023809523809523808,59,1,0.01694915254237288,0.027972027972027972
3153,"[('high_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion')]",28,1,0.03571428571428571,84,1,0.011904761904761904,28,0,0.0,0.017857142857142856
3154,"[('medium_protein', 'HasProteinLevel'), ('brunch', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook')]",34,0,0.0,84,0,0.0,34,0,0.0,0.0
3155,"[('medium_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('cinnamon', 'contains')]",85,20,0.23529411764705882,84,20,0.23809523809523808,85,20,0.23529411764705882,0.23668639053254437
3156,"[('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",80,0,0.0,84,0,0.0,80,0,0.0,0.0
3157,"[('low_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",128,4,0.03125,84,4,0.047619047619047616,128,5,0.0390625,0.03773584905660377
3158,"[('high_carb', 'HasCarbLevel'), ('global', 'isFromRegion'), ('cumin_seed', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
3159,"[('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion')]",44,1,0.022727272727272728,84,1,0.011904761904761904,44,1,0.022727272727272728,0.015625
3160,"[('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType')]",56,3,0.05357142857142857,84,3,0.03571428571428571,56,2,0.03571428571428571,0.04285714285714286
3161,"[('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('asia', 'isFromRegion')]",216,8,0.037037037037037035,84,8,0.09523809523809523,216,19,0.08796296296296297,0.05333333333333334
3162,"[('medium_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType')]",50,15,0.3,84,15,0.17857142857142858,50,11,0.22,0.22388059701492538
3163,"[('medium_protein', 'HasProteinLevel'), ('dessert', 'isForMealType'), ('africa', 'isFromRegion')]",18,9,0.5,84,9,0.10714285714285714,18,3,0.16666666666666666,0.17647058823529413
3164,"[('high_fat', 'HasFatLevel'), ('standard', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook')]",73,2,0.0273972602739726,84,2,0.023809523809523808,73,2,0.0273972602739726,0.025477707006369428
3165,"[('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
3166,"[('high_sodium', 'HasSodiumLevel'), ('less_than_60_mins', 'needTimeToCook'), ('red_onion', 'contains')]",43,0,0.0,84,0,0.0,43,0,0.0,0.0
3167,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('salt_product', 'contains')]",238,3,0.012605042016806723,84,3,0.03571428571428571,238,11,0.046218487394957986,0.018633540372670808
3168,"[('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel')]",15,0,0.0,84,0,0.0,15,0,0.0,0.0
3169,"[('high_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",30,1,0.03333333333333333,84,1,0.011904761904761904,30,0,0.0,0.017543859649122806
3170,"[('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('more_than_6_hours', 'needTimeToCook')]",117,1,0.008547008547008548,84,1,0.011904761904761904,117,3,0.02564102564102564,0.009950248756218907
3171,"[('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion')]",68,15,0.22058823529411764,84,15,0.17857142857142858,68,14,0.20588235294117646,0.19736842105263155
3172,"[('low_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('middle_east', 'isFromRegion')]",83,9,0.10843373493975904,84,9,0.10714285714285714,83,9,0.10843373493975904,0.10778443113772455
3173,"[('low_sodium', 'HasSodiumLevel'), ('less_than_30_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",68,3,0.04411764705882353,84,3,0.03571428571428571,68,3,0.04411764705882353,0.03947368421052632
3175,"[('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",11,2,0.18181818181818182,84,2,0.023809523809523808,11,0,0.0,0.042105263157894736
3176,"[('snack', 'isForMealType'), ('vegan', 'hasDietType'), ('pepper', 'contains')]",39,12,0.3076923076923077,84,12,0.14285714285714285,39,5,0.1282051282051282,0.1951219512195122
3177,"[('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType')]",14,0,0.0,84,0,0.0,14,0,0.0,0.0
3178,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel')]",317,0,0.0,84,0,0.0,317,1,0.0031545741324921135,0.0
3179,"[('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('red_onion', 'contains')]",55,3,0.05454545454545454,84,3,0.03571428571428571,55,1,0.01818181818181818,0.043165467625899276
3180,"[('low_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel'), ('red_onion', 'contains')]",10,1,0.1,84,1,0.011904761904761904,10,0,0.0,0.02127659574468085
3181,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",255,29,0.11372549019607843,84,29,0.34523809523809523,255,51,0.2,0.1710914454277286
3182,"[('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('red_onion', 'contains')]",11,0,0.0,84,0,0.0,11,0,0.0,0.0
3183,"[('high_fat', 'HasFatLevel'), ('africa', 'isFromRegion'), ('cumin_seed', 'contains')]",31,5,0.16129032258064516,84,5,0.05952380952380952,31,1,0.03225806451612903,0.08695652173913043
3184,"[('medium_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook')]",82,6,0.07317073170731707,84,6,0.07142857142857142,82,5,0.06097560975609756,0.07228915662650603
3185,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType')]",1012,71,0.0702274975272008,84,71,0.8452380952380952,1012,611,0.6037549407114624,0.12968036529680366
3187,"[('snack', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('tomato', 'contains')]",20,2,0.1,84,2,0.023809523809523808,20,1,0.05,0.038461538461538464
3188,"[('brunch', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('milk', 'contains')]",23,2,0.08695652173913043,84,2,0.023809523809523808,23,0,0.0,0.037383177570093455
3189,"[('medium_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel'), ('garlic_clove', 'contains')]",309,14,0.045307443365695796,84,14,0.16666666666666666,309,43,0.13915857605177995,0.0712468193384224
3190,"[('medium_carb', 'HasCarbLevel'), ('low_calorie', 'HasCalorieLevel'), ('tomato', 'contains')]",37,2,0.05405405405405406,84,2,0.023809523809523808,37,1,0.02702702702702703,0.03305785123966942
3191,"[('high_sodium', 'HasSodiumLevel'), ('paleo', 'hasDietType'), ('salt_product', 'contains')]",71,0,0.0,84,0,0.0,71,0,0.0,0.0
3192,"[('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType')]",107,2,0.018691588785046728,84,2,0.023809523809523808,107,2,0.018691588785046728,0.02094240837696335
3193,"[('low_sodium', 'HasSodiumLevel'), ('drink', 'isForMealType'), ('europe', 'isFromRegion')]",86,27,0.313953488372093,84,27,0.32142857142857145,86,27,0.313953488372093,0.3176470588235294
3194,"[('low_protein', 'HasProteinLevel'), ('breakfast', 'isForMealType'), ('olive_oil', 'contains')]",8,1,0.125,84,1,0.011904761904761904,8,0,0.0,0.021739130434782605
3195,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('more_than_6_hours', 'needTimeToCook')]",55,1,0.01818181818181818,84,1,0.011904761904761904,55,0,0.0,0.014388489208633093
3196,"[('low_carb', 'HasCarbLevel'), ('paleo', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook')]",102,2,0.0196078431372549,84,2,0.023809523809523808,102,2,0.0196078431372549,0.02150537634408602
3197,"[('medium_carb', 'HasCarbLevel'), ('lunch', 'isForMealType'), ('tomato', 'contains')]",102,8,0.0784313725490196,84,8,0.09523809523809523,102,9,0.08823529411764706,0.08602150537634408
3198,"[('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('pepper', 'contains')]",190,2,0.010526315789473684,84,2,0.023809523809523808,190,6,0.031578947368421054,0.014598540145985403
3199,"[('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion')]",125,3,0.024,84,3,0.03571428571428571,125,4,0.032,0.028708133971291867
3200,"[('high_protein', 'HasProteinLevel'), ('paleo', 'hasDietType'), ('onion', 'contains')]",106,4,0.03773584905660377,84,4,0.047619047619047616,106,4,0.03773584905660377,0.04210526315789474
3201,"[('high_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('asia', 'isFromRegion')]",12,0,0.0,84,0,0.0,12,0,0.0,0.0
3202,"[('medium_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion'), ('milk', 'contains')]",3,2,0.6666666666666666,84,2,0.023809523809523808,3,0,0.0,0.04597701149425287
3203,"[('low_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('less_than_6_hours', 'needTimeToCook')]",7,0,0.0,84,0,0.0,7,0,0.0,0.0
3204,"[('high_sodium', 'HasSodiumLevel'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion')]",45,8,0.17777777777777778,84,8,0.09523809523809523,45,5,0.1111111111111111,0.12403100775193798
3205,"[('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",39,6,0.15384615384615385,84,6,0.07142857142857142,39,4,0.10256410256410256,0.0975609756097561
3206,"[('high_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType')]",70,2,0.02857142857142857,84,2,0.023809523809523808,70,1,0.014285714285714285,0.025974025974025976
3207,"[('high_carb', 'HasCarbLevel'), ('drink', 'isForMealType'), ('middle_east', 'isFromRegion')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
3208,"[('paleo', 'hasDietType'), ('asia', 'isFromRegion'), ('cinnamon', 'contains')]",3,1,0.3333333333333333,84,1,0.011904761904761904,3,0,0.0,0.022988505747126436
3209,"[('medium_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion'), ('honey', 'contains')]",9,0,0.0,84,0,0.0,9,0,0.0,0.0
3210,"[('starter', 'isForMealType'), ('paleo', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
3211,"[('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion')]",60,0,0.0,84,0,0.0,60,0,0.0,0.0
3212,"[('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('brown_sugar', 'contains')]",13,0,0.0,84,0,0.0,13,0,0.0,0.0
3213,"[('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",171,6,0.03508771929824561,84,6,0.07142857142857142,171,9,0.05263157894736842,0.047058823529411764
3214,"[('low_fat', 'HasFatLevel'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",68,5,0.07352941176470588,84,5,0.05952380952380952,68,4,0.058823529411764705,0.06578947368421052
3215,"[('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel')]",45,0,0.0,84,0,0.0,45,0,0.0,0.0
3217,"[('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('milk', 'contains')]",68,2,0.029411764705882353,84,2,0.023809523809523808,68,2,0.029411764705882353,0.02631578947368421
3218,"[('high_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion'), ('tomato', 'contains')]",28,1,0.03571428571428571,84,1,0.011904761904761904,28,1,0.03571428571428571,0.017857142857142856
3219,"[('paleo', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",21,8,0.38095238095238093,84,8,0.09523809523809523,21,5,0.23809523809523808,0.15238095238095237
3220,"[('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType')]",93,2,0.021505376344086023,84,2,0.023809523809523808,93,2,0.021505376344086023,0.022598870056497175
3221,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",202,4,0.019801980198019802,84,4,0.047619047619047616,202,7,0.034653465346534656,0.027972027972027972
3222,"[('high_sugar', 'HasSugarLevel'), ('oceania', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",10,3,0.3,84,3,0.03571428571428571,10,0,0.0,0.06382978723404255
3223,"[('paleo', 'hasDietType'), ('europe', 'isFromRegion'), ('red_onion', 'contains')]",5,3,0.6,84,3,0.03571428571428571,5,1,0.2,0.06741573033707865
3224,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('tomato', 'contains')]",23,0,0.0,84,0,0.0,23,0,0.0,0.0
3225,"[('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('less_than_15_mins', 'needTimeToCook')]",50,0,0.0,84,0,0.0,50,0,0.0,0.0
3226,"[('medium_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType'), ('pepper', 'contains')]",253,16,0.06324110671936758,84,16,0.19047619047619047,253,51,0.2015810276679842,0.09495548961424333
3228,"[('brunch', 'isForMealType'), ('paleo', 'hasDietType'), ('tomato', 'contains')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
3229,"[('low_carb', 'HasCarbLevel'), ('brunch', 'isForMealType'), ('butter', 'contains')]",131,4,0.030534351145038167,84,4,0.047619047619047616,131,7,0.05343511450381679,0.037209302325581395
3230,"[('medium_sodium', 'HasSodiumLevel'), ('snack', 'isForMealType'), ('salt_product', 'contains')]",138,13,0.09420289855072464,84,13,0.15476190476190477,138,18,0.13043478260869565,0.11711711711711713
3231,"[('medium_protein', 'HasProteinLevel'), ('global', 'isFromRegion'), ('lemon_juice', 'contains')]",10,1,0.1,84,1,0.011904761904761904,10,0,0.0,0.02127659574468085
3232,"[('oceania', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('butter', 'contains')]",32,5,0.15625,84,5,0.05952380952380952,32,1,0.03125,0.08620689655172413
3233,"[('medium_sodium', 'HasSodiumLevel'), ('north_america', 'isFromRegion'), ('tomato', 'contains')]",97,7,0.07216494845360824,84,7,0.08333333333333333,97,9,0.09278350515463918,0.07734806629834254
3234,"[('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('onion', 'contains')]",404,21,0.05198019801980198,84,21,0.25,404,81,0.2004950495049505,0.0860655737704918
3235,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel')]",132,1,0.007575757575757576,84,1,0.011904761904761904,132,1,0.007575757575757576,0.009259259259259259
3236,"[('high_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel')]",50,1,0.02,84,1,0.011904761904761904,50,1,0.02,0.014925373134328356
3237,"[('medium_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType'), ('global', 'isFromRegion')]",91,4,0.04395604395604396,84,4,0.047619047619047616,91,4,0.04395604395604396,0.045714285714285714
3238,"[('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('paleo', 'hasDietType')]",43,0,0.0,84,0,0.0,43,0,0.0,0.0
3239,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",110,6,0.05454545454545454,84,6,0.07142857142857142,110,8,0.07272727272727272,0.061855670103092786
3240,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('red_onion', 'contains')]",6,2,0.3333333333333333,84,2,0.023809523809523808,6,0,0.0,0.044444444444444446
3241,"[('low_fat', 'HasFatLevel'), ('breakfast', 'isForMealType'), ('butter', 'contains')]",45,7,0.15555555555555556,84,7,0.08333333333333333,45,4,0.08888888888888889,0.10852713178294573
3243,"[('high_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion')]",16,2,0.125,84,2,0.023809523809523808,16,0,0.0,0.04
3244,"[('high_sodium', 'HasSodiumLevel'), ('oceania', 'isFromRegion'), ('pepper', 'contains')]",38,4,0.10526315789473684,84,4,0.047619047619047616,38,2,0.05263157894736842,0.06557377049180328
3245,"[('high_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_30_mins', 'needTimeToCook')]",20,0,0.0,84,0,0.0,20,0,0.0,0.0
3246,"[('high_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('europe', 'isFromRegion')]",21,2,0.09523809523809523,84,2,0.023809523809523808,21,0,0.0,0.03809523809523809
3247,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel')]",567,12,0.021164021164021163,84,12,0.14285714285714285,567,82,0.14462081128747795,0.03686635944700461
3248,"[('high_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",65,0,0.0,84,0,0.0,65,0,0.0,0.0
3250,"[('high_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion'), ('butter', 'contains')]",48,2,0.041666666666666664,84,2,0.023809523809523808,48,0,0.0,0.030303030303030307
3252,"[('drink', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('honey', 'contains')]",5,3,0.6,84,3,0.03571428571428571,5,0,0.0,0.06741573033707865
3253,"[('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion')]",7,1,0.14285714285714285,84,1,0.011904761904761904,7,1,0.14285714285714285,0.021978021978021973
3254,"[('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('lemon_juice', 'contains')]",23,7,0.30434782608695654,84,7,0.08333333333333333,23,2,0.08695652173913043,0.13084112149532712
3255,"[('medium_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('red_onion', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
3256,"[('low_sodium', 'HasSodiumLevel'), ('less_than_15_mins', 'needTimeToCook'), ('sugar', 'contains')]",216,8,0.037037037037037035,84,8,0.09523809523809523,216,25,0.11574074074074074,0.05333333333333334
3257,"[('high_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook')]",30,5,0.16666666666666666,84,5,0.05952380952380952,30,2,0.06666666666666667,0.08771929824561404
3258,"[('high_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('more_than_6_hours', 'needTimeToCook')]",26,1,0.038461538461538464,84,1,0.011904761904761904,26,0,0.0,0.01818181818181818
3259,"[('high_calorie', 'HasCalorieLevel'), ('less_than_60_mins', 'needTimeToCook'), ('butter', 'contains')]",32,0,0.0,84,0,0.0,32,0,0.0,0.0
3260,"[('low_fat', 'HasFatLevel'), ('global', 'isFromRegion'), ('red_onion', 'contains')]",20,2,0.1,84,2,0.023809523809523808,20,0,0.0,0.038461538461538464
3261,"[('africa', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",33,14,0.42424242424242425,84,14,0.16666666666666666,33,5,0.15151515151515152,0.2393162393162393
3262,"[('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook')]",45,5,0.1111111111111111,84,5,0.05952380952380952,45,2,0.044444444444444446,0.07751937984496124
3263,"[('low_protein', 'HasProteinLevel'), ('africa', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
3264,"[('high_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel')]",169,0,0.0,84,0,0.0,169,0,0.0,0.0
3265,"[('high_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('cumin_seed', 'contains')]",6,1,0.16666666666666666,84,1,0.011904761904761904,6,0,0.0,0.022222222222222223
3267,"[('low_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('cinnamon', 'contains')]",348,40,0.11494252873563218,84,40,0.47619047619047616,348,132,0.3793103448275862,0.1851851851851852
3268,"[('high_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType')]",85,0,0.0,84,0,0.0,85,0,0.0,0.0
3269,"[('high_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel')]",117,6,0.05128205128205128,84,6,0.07142857142857142,117,9,0.07692307692307693,0.05970149253731343
3270,"[('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",99,7,0.0707070707070707,84,7,0.08333333333333333,99,8,0.08080808080808081,0.07650273224043715
3271,"[('low_sodium', 'HasSodiumLevel'), ('middle_east', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",10,0,0.0,84,0,0.0,10,0,0.0,0.0
3273,"[('high_sugar', 'HasSugarLevel'), ('dinner', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook')]",30,1,0.03333333333333333,84,1,0.011904761904761904,30,1,0.03333333333333333,0.017543859649122806
3274,"[('high_carb', 'HasCarbLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('sugar', 'contains')]",17,4,0.23529411764705882,84,4,0.047619047619047616,17,0,0.0,0.0792079207920792
3275,"[('high_protein', 'HasProteinLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",27,2,0.07407407407407407,84,2,0.023809523809523808,27,1,0.037037037037037035,0.036036036036036036
3276,"[('dessert', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('butter', 'contains')]",103,11,0.10679611650485436,84,11,0.13095238095238096,103,16,0.1553398058252427,0.11764705882352942
3277,"[('low_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType'), ('cinnamon', 'contains')]",147,32,0.21768707482993196,84,32,0.38095238095238093,147,43,0.2925170068027211,0.277056277056277
3278,"[('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion')]",12,2,0.16666666666666666,84,2,0.023809523809523808,12,0,0.0,0.041666666666666664
3280,"[('low_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",93,12,0.12903225806451613,84,12,0.14285714285714285,93,13,0.13978494623655913,0.13559322033898305
3281,"[('medium_carb', 'HasCarbLevel'), ('less_than_4_hours', 'needTimeToCook'), ('milk', 'contains')]",100,5,0.05,84,5,0.05952380952380952,100,6,0.06,0.05434782608695652
