Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
2045,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('pepper', 'contains')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
2046,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('asia', 'isFromRegion')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
2050,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('north_america', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
2055,"[('low_carb', 'HasCarbLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('salt_product', 'contains')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
2061,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion'), ('onion', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2066,"[('high_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2074,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('cinnamon', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2076,"[('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2077,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",8,0,0.0,3,0,0.0,8,0,0.0,0.0
2081,"[('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2090,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2095,"[('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2102,"[('medium_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType'), ('global', 'isFromRegion')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2103,"[('low_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
2108,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2116,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('middle_east', 'isFromRegion')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2118,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",7,0,0.0,3,0,0.0,7,0,0.0,0.0
2121,"[('low_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('oceania', 'isFromRegion'), ('honey', 'contains')]",4,1,0.25,3,1,0.3333333333333333,4,1,0.25,0.28571428571428575
2122,"[('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
2127,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('chicken_egg', 'contains')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
2132,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
2134,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2139,"[('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('milk', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2140,"[('high_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('north_america', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2144,"[('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('milk', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
2145,"[('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('salt_product', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2147,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('dinner', 'isForMealType'), ('honey', 'contains')]",7,0,0.0,3,0,0.0,7,0,0.0,0.0
2158,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2162,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion'), ('garlic_clove', 'contains')]",4,1,0.25,3,1,0.3333333333333333,4,1,0.25,0.28571428571428575
2167,"[('medium_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
2168,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
2169,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",7,0,0.0,3,0,0.0,7,0,0.0,0.0
2172,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion'), ('pepper', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2173,"[('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2177,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('olive_oil', 'contains')]",6,0,0.0,3,0,0.0,6,0,0.0,0.0
2179,"[('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
2180,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion'), ('onion', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2183,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2184,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('baking_powder', 'contains')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
2186,"[('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType'), ('paleo', 'hasDietType'), ('europe', 'isFromRegion'), ('cinnamon', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2187,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2192,"[('high_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('red_onion', 'contains')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
2195,"[('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('cinnamon', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2199,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2203,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('less_than_30_mins', 'needTimeToCook'), ('honey', 'contains')]",11,0,0.0,3,0,0.0,11,0,0.0,0.0
2204,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
2209,"[('low_carb', 'HasCarbLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2219,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('milk', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2226,"[('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2227,"[('high_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2231,"[('high_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2233,"[('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2234,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
2240,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('snack', 'isForMealType'), ('asia', 'isFromRegion'), ('brown_sugar', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2246,"[('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
2249,"[('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2257,"[('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2260,"[('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('north_america', 'isFromRegion'), ('onion', 'contains')]",19,1,0.05263157894736842,3,1,0.3333333333333333,19,3,0.15789473684210525,0.09090909090909091
2263,"[('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2266,"[('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",10,0,0.0,3,0,0.0,10,0,0.0,0.0
2268,"[('low_fat', 'HasFatLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2272,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion'), ('olive_oil', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2273,"[('high_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('oceania', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2274,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('north_america', 'isFromRegion'), ('milk', 'contains')]",3,0,0.0,3,0,0.0,3,0,0.0,0.0
2275,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('onion', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2278,"[('high_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2279,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('salt_product', 'contains')]",66,0,0.0,3,0,0.0,66,0,0.0,0.0
2280,"[('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2282,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('asia', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('milk', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2294,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2304,"[('low_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2307,"[('medium_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('sugar', 'contains')]",8,0,0.0,3,0,0.0,8,0,0.0,0.0
2311,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('starter', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2314,"[('low_carb', 'HasCarbLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('tomato', 'contains')]",8,1,0.125,3,1,0.3333333333333333,8,2,0.25,0.18181818181818182
2316,"[('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2324,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",6,1,0.16666666666666666,3,1,0.3333333333333333,6,1,0.16666666666666666,0.2222222222222222
2328,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2336,"[('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('europe', 'isFromRegion'), ('olive_oil', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2341,"[('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2345,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
2347,"[('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('tomato', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2353,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType'), ('europe', 'isFromRegion'), ('chicken_egg', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2359,"[('low_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('sugar', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2360,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('vegan', 'hasDietType'), ('oceania', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2362,"[('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('paleo', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('honey', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2368,"[('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",4,0,0.0,3,0,0.0,4,0,0.0,0.0
2369,"[('high_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",2,0,0.0,3,0,0.0,2,0,0.0,0.0
2370,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook')]",9,0,0.0,3,0,0.0,9,0,0.0,0.0
2371,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2374,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('europe', 'isFromRegion'), ('butter', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2380,"[('high_fiber', 'HasFiberLevel'), ('high_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2383,"[('low_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,3,0,0.0,1,0,0.0,0.0
2409,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",3,1,0.3333333333333333,3,1,0.3333333333333333,3,1,0.3333333333333333,0.3333333333333333
2410,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
2415,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('chicken_egg', 'contains')]",5,0,0.0,3,0,0.0,5,0,0.0,0.0
